,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,3.0,26.0,16.0,0.0,24.0,16.0,8.0,3.0,14.0,9.0,9.0,15.0,11.0,22.0,0.0,4.0,6.0,15.0,15.0,15.0,2.0,18.0,10.0,5.0,0.0,24.0,8.0,4.0,10.0,10.0,15.0,11.0,15.0,4.0,20.0,6.0,8.0,13.0,5.0,9.0,11.0,11.0,7.0,15.0,19.0,11.0,20.0,10.0,15.0,11.0,13.0,15.0,7.0,12.0,15.0,24.0,10.0,6.0,25.0,9.0,31.0,3.0,7.0,8.0,17.0,6.0,10.0,0.0,10.0,10.0,11.0,17.0,5.0,6.0,9.0,12.0,18.0,18.0,20.0,5.0,9.0,6.0,13.0,13.0,7.0,27.0,23.0,7.0,11.0,2.0,6.0,7.0,13.0,4.0,18.0,0.0,17.0,5.0,7.0,7.0
dorm,38.0,94.0,63.0,12.0,75.0,74.0,60.0,10.0,66.0,66.0,38.0,28.0,34.0,62.0,18.0,48.0,78.0,82.0,84.0,62.0,54.0,68.0,50.0,40.0,20.0,56.0,93.0,69.0,46.0,68.0,69.0,66.0,77.0,66.0,95.0,55.0,65.0,86.0,45.0,54.0,82.0,68.0,56.0,54.0,85.0,54.0,81.0,85.0,59.0,50.0,63.0,60.0,62.0,90.0,39.0,91.0,66.0,43.0,88.0,44.0,59.0,59.0,70.0,47.0,44.0,47.0,51.0,7.0,72.0,87.0,85.0,78.0,59.0,59.0,53.0,38.0,84.0,72.0,76.0,83.0,59.0,67.0,93.0,78.0,69.0,79.0,105.0,72.0,57.0,19.0,59.0,73.0,45.0,32.0,86.0,0.0,82.0,54.0,36.0,48.0
classroom,38.0,69.0,57.0,16.0,57.0,58.0,40.0,16.0,61.0,68.0,41.0,24.0,31.0,59.0,10.0,42.0,62.0,61.0,48.0,45.0,59.0,60.0,41.0,30.0,28.0,53.0,58.0,66.0,58.0,62.0,62.0,58.0,54.0,64.0,60.0,48.0,57.0,70.0,50.0,46.0,68.0,52.0,39.0,56.0,72.0,67.0,69.0,83.0,59.0,49.0,54.0,54.0,48.0,77.0,37.0,63.0,48.0,34.0,80.0,53.0,67.0,36.0,57.0,35.0,42.0,52.0,39.0,8.0,50.0,82.0,66.0,55.0,45.0,54.0,50.0,48.0,62.0,65.0,44.0,66.0,52.0,72.0,63.0,56.0,63.0,76.0,75.0,73.0,42.0,15.0,50.0,56.0,44.0,42.0,70.0,2.0,72.0,44.0,27.0,61.0
dining,11.0,18.0,15.0,2.0,15.0,10.0,12.0,2.0,12.0,12.0,4.0,5.0,6.0,8.0,3.0,10.0,12.0,18.0,16.0,9.0,9.0,10.0,7.0,11.0,10.0,12.0,20.0,14.0,11.0,15.0,16.0,13.0,22.0,10.0,16.0,6.0,8.0,21.0,9.0,10.0,7.0,10.0,11.0,13.0,9.0,15.0,17.0,14.0,3.0,12.0,15.0,12.0,15.0,13.0,12.0,14.0,6.0,9.0,15.0,12.0,15.0,12.0,12.0,9.0,5.0,8.0,8.0,4.0,11.0,13.0,10.0,25.0,11.0,15.0,13.0,8.0,12.0,23.0,20.0,15.0,8.0,19.0,10.0,13.0,10.0,14.0,14.0,9.0,7.0,1.0,14.0,13.0,9.0,6.0,16.0,0.0,18.0,9.0,1.0,20.0
library,4.0,7.0,14.0,2.0,10.0,15.0,9.0,0.0,12.0,6.0,6.0,2.0,3.0,6.0,2.0,7.0,6.0,7.0,18.0,6.0,5.0,8.0,6.0,2.0,6.0,6.0,13.0,7.0,6.0,4.0,6.0,11.0,7.0,11.0,14.0,6.0,8.0,7.0,7.0,11.0,14.0,2.0,3.0,5.0,10.0,7.0,9.0,8.0,9.0,16.0,5.0,8.0,7.0,19.0,7.0,9.0,8.0,9.0,7.0,10.0,4.0,7.0,11.0,2.0,6.0,5.0,9.0,2.0,6.0,9.0,14.0,15.0,10.0,8.0,6.0,4.0,5.0,8.0,12.0,14.0,13.0,11.0,13.0,9.0,12.0,6.0,14.0,9.0,10.0,0.0,6.0,17.0,4.0,11.0,6.0,0.0,13.0,7.0,1.0,7.0
gym,18.0,38.0,14.0,4.0,14.0,16.0,9.0,2.0,26.0,16.0,13.0,10.0,7.0,18.0,1.0,8.0,17.0,20.0,18.0,27.0,15.0,28.0,19.0,9.0,8.0,16.0,35.0,26.0,21.0,29.0,31.0,25.0,25.0,19.0,33.0,22.0,13.0,20.0,9.0,19.0,31.0,17.0,20.0,13.0,22.0,10.0,31.0,20.0,24.0,26.0,18.0,23.0,26.0,17.0,6.0,30.0,12.0,15.0,23.0,16.0,26.0,14.0,19.0,11.0,16.0,15.0,22.0,0.0,13.0,33.0,19.0,18.0,19.0,12.0,19.0,9.0,27.0,23.0,24.0,29.0,21.0,18.0,32.0,7.0,18.0,42.0,33.0,27.0,16.0,6.0,23.0,25.0,10.0,5.0,44.0,1.0,29.0,18.0,7.0,20.0
social,67.0,132.0,69.0,21.0,108.0,111.0,83.0,14.0,72.0,75.0,55.0,34.0,46.0,82.0,19.0,71.0,95.0,90.0,90.0,69.0,82.0,81.0,69.0,45.0,31.0,66.0,122.0,74.0,58.0,95.0,93.0,61.0,100.0,78.0,123.0,58.0,101.0,133.0,56.0,52.0,96.0,98.0,59.0,84.0,99.0,66.0,101.0,127.0,75.0,66.0,71.0,75.0,81.0,92.0,46.0,130.0,85.0,54.0,107.0,63.0,79.0,76.0,98.0,50.0,63.0,70.0,69.0,8.0,101.0,126.0,109.0,83.0,65.0,65.0,54.0,47.0,99.0,128.0,85.0,100.0,75.0,105.0,122.0,95.0,101.0,110.0,122.0,130.0,77.0,14.0,73.0,84.0,67.0,65.0,102.0,3.0,103.0,91.0,35.0,74.0
transit,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,4.0,3.0,3.0,5.0,7.0,2.0,3.0,5.0,2.0,5.0,3.0,4.0,6.0,4.0,4.0,7.0,5.0,3.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,1.0,8.0,3.0,4.0,7.0,7.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,4.0,6.0,5.0,4.0,1.0,7.0,4.0,4.0,7.0,3.0,1.0,2.0,3.0,4.0,5.0,7.0,2.0,2.0,2.0,4.0,0.0,4.0,7.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0,8.0,7.0,4.0,6.0,2.0,4.0,1.0,1.0,9.0,5.0,2.0,6.0,6.0,2.0,3.0,1.0,4.0,6.0,1.0,4.0,1.0,4.0,6.0,1.0,1.0,2.0,6.0,2.0,4.0
office,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0
