,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,22.0,17.0,17.0,18.0,15.0,13.0,21.0,17.0,17.0,13.0,16.0,3.0,9.0,7.0,0.0,37.0,17.0,6.0,21.0,17.0,15.0,34.0,26.0,23.0,16.0,23.0,15.0,7.0,22.0,15.0,23.0,24.0,10.0,11.0,6.0,25.0,19.0,21.0,10.0,22.0,18.0,8.0,24.0,20.0,16.0,19.0,15.0,26.0,17.0,18.0,16.0,33.0,19.0,36.0,20.0,0.0,11.0,12.0,16.0,26.0,17.0,10.0,17.0,31.0,21.0,17.0,3.0,15.0,8.0,37.0,30.0,22.0,18.0,21.0,21.0,32.0,9.0,14.0,4.0,19.0,21.0,20.0,38.0,15.0,20.0,10.0,25.0,5.0,4.0,21.0,13.0,45.0,16.0,29.0,13.0,6.0,32.0,16.0,20.0,20.0
dorm,102.0,84.0,93.0,101.0,101.0,80.0,63.0,109.0,72.0,77.0,93.0,75.0,87.0,74.0,7.0,96.0,25.0,88.0,82.0,92.0,91.0,96.0,74.0,98.0,76.0,95.0,82.0,100.0,78.0,78.0,98.0,106.0,74.0,78.0,106.0,67.0,104.0,91.0,93.0,94.0,94.0,92.0,100.0,83.0,79.0,94.0,80.0,98.0,99.0,94.0,88.0,85.0,72.0,97.0,90.0,16.0,99.0,106.0,69.0,78.0,91.0,73.0,104.0,99.0,80.0,102.0,74.0,100.0,79.0,100.0,94.0,126.0,88.0,79.0,105.0,98.0,110.0,101.0,7.0,87.0,100.0,91.0,112.0,86.0,105.0,85.0,106.0,67.0,73.0,87.0,86.0,88.0,103.0,78.0,74.0,69.0,105.0,107.0,102.0,98.0
classroom,91.0,70.0,73.0,96.0,70.0,54.0,62.0,75.0,69.0,68.0,41.0,64.0,80.0,45.0,5.0,84.0,21.0,69.0,66.0,74.0,63.0,80.0,59.0,74.0,76.0,72.0,73.0,69.0,53.0,88.0,89.0,86.0,61.0,47.0,62.0,54.0,90.0,86.0,53.0,71.0,93.0,76.0,67.0,66.0,74.0,64.0,73.0,91.0,70.0,66.0,67.0,76.0,53.0,74.0,73.0,13.0,73.0,97.0,68.0,87.0,76.0,67.0,86.0,67.0,65.0,87.0,80.0,84.0,69.0,84.0,58.0,96.0,87.0,67.0,95.0,84.0,94.0,114.0,3.0,63.0,79.0,71.0,83.0,70.0,82.0,69.0,87.0,69.0,73.0,74.0,57.0,84.0,87.0,56.0,59.0,55.0,73.0,83.0,90.0,78.0
dining,22.0,20.0,21.0,16.0,20.0,13.0,12.0,26.0,21.0,22.0,23.0,16.0,13.0,12.0,1.0,21.0,10.0,17.0,13.0,17.0,15.0,24.0,18.0,14.0,21.0,10.0,17.0,21.0,12.0,25.0,13.0,18.0,15.0,14.0,16.0,10.0,17.0,19.0,17.0,20.0,25.0,18.0,12.0,18.0,17.0,18.0,13.0,24.0,22.0,11.0,12.0,12.0,16.0,19.0,16.0,4.0,31.0,17.0,26.0,20.0,17.0,13.0,24.0,25.0,13.0,11.0,20.0,24.0,15.0,15.0,16.0,27.0,16.0,14.0,23.0,27.0,19.0,18.0,0.0,21.0,24.0,18.0,15.0,25.0,21.0,10.0,22.0,12.0,17.0,21.0,25.0,11.0,24.0,13.0,10.0,15.0,17.0,23.0,18.0,27.0
library,14.0,12.0,8.0,12.0,18.0,12.0,12.0,12.0,11.0,6.0,12.0,9.0,11.0,10.0,1.0,19.0,6.0,16.0,16.0,9.0,7.0,18.0,7.0,15.0,12.0,10.0,11.0,14.0,15.0,14.0,14.0,9.0,8.0,8.0,11.0,8.0,17.0,15.0,13.0,18.0,19.0,10.0,7.0,13.0,12.0,7.0,12.0,20.0,10.0,12.0,12.0,13.0,17.0,20.0,12.0,3.0,14.0,13.0,12.0,9.0,10.0,2.0,7.0,12.0,19.0,12.0,12.0,10.0,8.0,7.0,11.0,15.0,9.0,9.0,9.0,13.0,7.0,16.0,0.0,10.0,12.0,9.0,12.0,12.0,14.0,11.0,7.0,3.0,10.0,12.0,11.0,12.0,12.0,6.0,11.0,11.0,10.0,14.0,13.0,19.0
gym,33.0,22.0,32.0,33.0,40.0,28.0,21.0,32.0,27.0,23.0,40.0,36.0,28.0,25.0,1.0,41.0,11.0,20.0,32.0,35.0,38.0,34.0,17.0,44.0,18.0,34.0,21.0,42.0,28.0,18.0,41.0,47.0,21.0,33.0,34.0,33.0,35.0,38.0,25.0,39.0,36.0,25.0,24.0,41.0,12.0,27.0,40.0,34.0,26.0,48.0,26.0,26.0,35.0,26.0,34.0,1.0,33.0,40.0,24.0,28.0,23.0,14.0,41.0,28.0,30.0,20.0,17.0,46.0,29.0,27.0,23.0,48.0,31.0,34.0,60.0,37.0,25.0,24.0,2.0,20.0,35.0,19.0,48.0,36.0,51.0,28.0,41.0,15.0,28.0,24.0,39.0,32.0,30.0,22.0,18.0,9.0,30.0,29.0,26.0,43.0
social,132.0,139.0,134.0,125.0,144.0,117.0,89.0,128.0,90.0,112.0,105.0,95.0,115.0,92.0,8.0,137.0,36.0,113.0,133.0,126.0,127.0,146.0,111.0,101.0,129.0,144.0,115.0,146.0,103.0,118.0,123.0,131.0,99.0,118.0,148.0,93.0,138.0,115.0,123.0,157.0,134.0,120.0,139.0,122.0,104.0,135.0,119.0,138.0,134.0,120.0,138.0,123.0,97.0,136.0,140.0,17.0,125.0,145.0,107.0,132.0,118.0,123.0,159.0,134.0,109.0,136.0,111.0,144.0,119.0,126.0,118.0,158.0,134.0,111.0,157.0,136.0,140.0,152.0,5.0,138.0,142.0,114.0,147.0,120.0,114.0,129.0,147.0,110.0,108.0,128.0,111.0,107.0,145.0,73.0,87.0,112.0,154.0,126.0,139.0,140.0
transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,3.0,5.0,8.0,4.0,5.0,5.0,1.0,8.0,4.0,7.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,7.0,8.0,1.0,4.0,4.0,5.0,2.0,4.0,7.0,2.0,2.0,4.0,6.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,6.0,2.0,7.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,1.0,3.0,6.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,5.0,7.0,2.0,3.0,2.0,4.0,2.0,6.0,5.0,5.0,4.0,3.0,8.0,3.0,5.0,2.0
office,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0
total,427.0,376.0,393.0,412.0,420.0,331.0,288.0,414.0,320.0,336.0,343.0,307.0,355.0,277.0,39.0,446.0,138.0,341.0,376.0,383.0,364.0,440.0,322.0,379.0,357.0,397.0,344.0,413.0,327.0,364.0,412.0,432.0,301.0,318.0,394.0,306.0,429.0,394.0,345.0,438.0,429.0,358.0,388.0,371.0,323.0,373.0,363.0,442.0,388.0,382.0,368.0,381.0,318.0,423.0,395.0,65.0,397.0,440.0,334.0,392.0,362.0,314.0,448.0,405.0,347.0,397.0,329.0,435.0,339.0,404.0,360.0,505.0,392.0,347.0,482.0,436.0,415.0,447.0,31.0,365.0,421.0,352.0,465.0,374.0,419.0,356.0,445.0,291.0,322.0,378.0,351.0,392.0,429.0,291.0,286.0,292.0,436.0,408.0,420.0,434.0
max,56.0,41.0,47.0,44.0,49.0,37.0,44.0,41.0,34.0,44.0,41.0,40.0,46.0,53.0,11.0,49.0,32.0,35.0,39.0,38.0,34.0,55.0,36.0,42.0,40.0,47.0,35.0,47.0,44.0,45.0,41.0,68.0,50.0,33.0,37.0,33.0,47.0,53.0,44.0,56.0,46.0,51.0,41.0,42.0,50.0,54.0,38.0,64.0,40.0,42.0,45.0,42.0,39.0,43.0,52.0,14.0,51.0,43.0,38.0,40.0,41.0,29.0,45.0,57.0,43.0,56.0,39.0,43.0,44.0,48.0,47.0,50.0,38.0,40.0,53.0,47.0,46.0,50.0,14.0,40.0,46.0,34.0,59.0,48.0,46.0,48.0,51.0,43.0,46.0,38.0,41.0,41.0,50.0,33.0,33.0,29.0,44.0,52.0,48.0,45.0
