,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,73,25,40,52,91,61,44,6,77,73,50,56,82,41,65,81,37,50,40,72,55,43,58,41,14,33,27,49,54,33,62,47,84,34,82,38,55,49,67,93,63,12,102,11,90,52,52,33,80,12,42,53,80,40,83,68,55,43,57,49,53,55,37,48,74,50,52,65,85,50,102,25,34,55,50,55,78,49,39,94,76,56,13,59,21,50,33,71,35,47,42,46,47,73,55,84,54,67,88,50
classroom,32,14,7,29,41,22,18,1,42,28,29,28,27,16,26,34,11,29,31,26,27,32,33,21,9,24,17,25,27,16,31,23,19,19,27,20,30,15,36,41,25,5,41,2,47,28,25,11,31,5,15,19,35,19,29,29,20,21,17,29,17,31,14,30,25,23,17,25,31,35,35,14,17,37,32,33,30,29,17,35,23,35,9,36,3,23,12,22,23,21,28,25,34,27,25,38,28,29,37,16
dining,10,8,5,16,13,13,16,0,18,16,11,14,26,11,10,23,10,8,10,15,8,9,12,12,1,4,5,7,10,4,7,9,19,5,26,9,17,9,4,14,17,0,14,2,17,9,5,11,16,2,4,9,14,8,21,9,9,12,12,15,10,12,9,8,13,12,10,14,16,4,14,5,3,14,13,16,15,14,10,14,14,7,4,11,4,7,8,18,1,10,8,6,6,18,9,12,11,14,13,9
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,44,12,24,31,55,46,33,1,54,54,38,36,60,23,45,47,24,37,30,53,42,27,49,29,8,16,16,34,30,24,33,45,65,20,63,18,33,27,58,57,41,4,68,2,51,39,37,29,55,2,25,37,66,27,54,47,41,28,51,37,37,40,24,32,51,32,30,53,72,43,67,11,26,29,38,39,55,43,32,63,53,41,6,35,9,40,22,48,18,38,28,34,38,51,41,64,39,39,79,30
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,5,3,4,5,6,8,9,9,3,12,4,10,6,8,8,12,9,8,10,8,12,10,6,10,12,5,6,8,12,9,7,4,12,9,8,9,6,5,12,8,3,9,8,2,9,6,10,11,6,5,5,6,9,6,5,7,10,5,8,7,6,7,6,8,8,6,10,5,8,8,6,7,9,4,4,6,8,3,13,7,8,4,8,4,10,7,8,5,9,7,8,6,8,5,7,6,7,10,3,9
office,1,0,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0
largeGathering,10,1,2,15,20,5,10,1,7,4,2,9,4,3,13,13,0,5,4,12,7,6,0,5,2,4,2,5,10,13,12,2,9,3,18,3,3,12,20,13,18,2,15,4,17,2,2,3,12,0,1,16,17,5,17,10,12,10,10,0,10,5,0,7,15,5,4,6,7,2,17,0,3,7,3,8,9,2,6,14,20,12,3,13,2,7,1,21,4,7,8,1,7,12,8,7,10,17,13,4
