,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,7,14,13,6,8,12,11,7,7,9,14,7,7,6,15,10,11,8,14,16,11,6,20,9,11,17,12,11,8,15,10,11,29,18,12,7,11,10,10,8,4,9,15,11,8,7,5,8,14,13,8,11,12,11,7,17,6,9,7,7,17,12,10,12,13,4,15,9,9,14,6,7,13,3,10,12,13,13,7,9,7,8,12,11,12,11,9,15,16,7,13,17,11,21,11,9,16,8,8,11
classroom,4,5,6,1,0,3,4,0,2,5,7,2,7,1,4,2,4,2,6,6,8,0,8,0,0,9,1,4,1,7,2,2,6,8,2,3,2,4,0,1,0,1,1,0,1,2,2,0,5,1,3,8,4,4,0,9,0,1,0,1,5,1,5,4,5,1,4,0,2,1,1,2,3,2,1,7,4,4,4,8,1,2,6,3,1,4,8,4,9,0,5,4,4,4,8,6,4,5,1,1
dining,1,1,5,0,0,1,3,0,0,4,1,2,0,1,1,0,1,0,1,3,1,0,3,1,0,2,0,1,2,1,1,2,4,3,0,0,2,0,2,3,1,1,2,0,0,0,0,1,0,1,0,2,2,2,0,0,1,1,1,0,2,1,1,0,2,0,7,0,1,2,0,0,3,0,0,1,0,2,0,0,1,0,0,0,1,1,4,1,1,0,0,3,2,6,2,0,4,0,1,0
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,4,7,3,0,1,7,1,2,0,3,3,1,3,0,4,1,3,6,9,5,5,0,12,3,0,9,2,2,0,5,3,3,15,7,6,2,2,2,3,2,0,2,4,4,1,1,0,2,7,7,0,10,4,4,1,9,0,6,1,2,7,2,3,4,3,0,6,5,3,5,0,1,4,0,0,5,2,3,0,1,0,0,0,3,3,3,3,4,6,0,3,3,1,7,4,1,9,3,4,8
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,5,5,10,4,6,5,7,4,7,9,9,11,7,6,5,14,3,7,7,9,8,6,7,4,4,10,4,7,7,9,6,9,7,7,6,4,4,8,5,4,5,7,8,5,3,4,8,9,9,8,9,6,5,8,4,7,11,6,4,7,6,9,7,8,8,7,10,5,5,7,9,11,7,6,7,7,3,9,8,6,9,5,4,7,6,15,3,6,5,3,3,11,6,6,5,4,6,8,7,2
office,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
largeGathering,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,1,0,0,2,0,1,0,0,1,3,2,0,2,0,0,2,3,0,0,1,0,0,0,0,0,2,0,1,0,1,0
