,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,10.0,1.0,2.0,15.0,20.0,5.0,10.0,1.0,7.0,4.0,2.0,9.0,4.0,3.0,13.0,13.0,0.0,5.0,4.0,12.0,7.0,6.0,0.0,5.0,2.0,4.0,2.0,5.0,10.0,13.0,12.0,2.0,9.0,3.0,18.0,3.0,3.0,12.0,20.0,13.0,18.0,2.0,15.0,4.0,17.0,2.0,2.0,3.0,12.0,0.0,1.0,16.0,17.0,5.0,17.0,10.0,12.0,10.0,10.0,0.0,10.0,5.0,0.0,7.0,15.0,5.0,4.0,6.0,7.0,2.0,17.0,0.0,3.0,7.0,3.0,8.0,9.0,2.0,6.0,14.0,20.0,12.0,3.0,13.0,2.0,7.0,1.0,21.0,4.0,7.0,8.0,1.0,7.0,12.0,8.0,7.0,10.0,17.0,13.0,4.0
dorm,73.0,25.0,40.0,52.0,91.0,61.0,44.0,6.0,77.0,73.0,50.0,56.0,82.0,41.0,65.0,81.0,37.0,50.0,40.0,72.0,55.0,43.0,58.0,41.0,14.0,33.0,27.0,49.0,54.0,33.0,62.0,47.0,84.0,34.0,82.0,38.0,55.0,49.0,67.0,93.0,63.0,12.0,102.0,11.0,90.0,52.0,52.0,33.0,80.0,12.0,42.0,53.0,80.0,40.0,83.0,68.0,55.0,43.0,57.0,49.0,53.0,55.0,37.0,48.0,74.0,50.0,52.0,65.0,85.0,50.0,102.0,25.0,34.0,55.0,50.0,55.0,78.0,49.0,39.0,94.0,76.0,56.0,13.0,59.0,21.0,50.0,33.0,71.0,35.0,47.0,42.0,46.0,47.0,73.0,55.0,84.0,54.0,67.0,88.0,50.0
classroom,32.0,14.0,7.0,29.0,41.0,22.0,18.0,1.0,42.0,28.0,29.0,28.0,27.0,16.0,26.0,34.0,11.0,29.0,31.0,26.0,27.0,32.0,33.0,21.0,9.0,24.0,17.0,25.0,27.0,16.0,31.0,23.0,19.0,19.0,27.0,20.0,30.0,15.0,36.0,41.0,25.0,5.0,41.0,2.0,47.0,28.0,25.0,11.0,31.0,5.0,15.0,19.0,35.0,19.0,29.0,29.0,20.0,21.0,17.0,29.0,17.0,31.0,14.0,30.0,25.0,23.0,17.0,25.0,31.0,35.0,35.0,14.0,17.0,37.0,32.0,33.0,30.0,29.0,17.0,35.0,23.0,35.0,9.0,36.0,3.0,23.0,12.0,22.0,23.0,21.0,28.0,25.0,34.0,27.0,25.0,38.0,28.0,29.0,37.0,16.0
dining,10.0,8.0,5.0,16.0,13.0,13.0,16.0,0.0,18.0,16.0,11.0,14.0,26.0,11.0,10.0,23.0,10.0,8.0,10.0,15.0,8.0,9.0,12.0,12.0,1.0,4.0,5.0,7.0,10.0,4.0,7.0,9.0,19.0,5.0,26.0,9.0,17.0,9.0,4.0,14.0,17.0,0.0,14.0,2.0,17.0,9.0,5.0,11.0,16.0,2.0,4.0,9.0,14.0,8.0,21.0,9.0,9.0,12.0,12.0,15.0,10.0,12.0,9.0,8.0,13.0,12.0,10.0,14.0,16.0,4.0,14.0,5.0,3.0,14.0,13.0,16.0,15.0,14.0,10.0,14.0,14.0,7.0,4.0,11.0,4.0,7.0,8.0,18.0,1.0,10.0,8.0,6.0,6.0,18.0,9.0,12.0,11.0,14.0,13.0,9.0
library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social,44.0,12.0,24.0,31.0,55.0,46.0,33.0,1.0,54.0,54.0,38.0,36.0,60.0,23.0,45.0,47.0,24.0,37.0,30.0,53.0,42.0,27.0,49.0,29.0,8.0,16.0,16.0,34.0,30.0,24.0,33.0,45.0,65.0,20.0,63.0,18.0,33.0,27.0,58.0,57.0,41.0,4.0,68.0,2.0,51.0,39.0,37.0,29.0,55.0,2.0,25.0,37.0,66.0,27.0,54.0,47.0,41.0,28.0,51.0,37.0,37.0,40.0,24.0,32.0,51.0,32.0,30.0,53.0,72.0,43.0,67.0,11.0,26.0,29.0,38.0,39.0,55.0,43.0,32.0,63.0,53.0,41.0,6.0,35.0,9.0,40.0,22.0,48.0,18.0,38.0,28.0,34.0,38.0,51.0,41.0,64.0,39.0,39.0,79.0,30.0
transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,5.0,3.0,4.0,5.0,6.0,8.0,9.0,9.0,3.0,12.0,4.0,10.0,6.0,8.0,8.0,12.0,9.0,8.0,10.0,8.0,12.0,10.0,6.0,10.0,12.0,5.0,6.0,8.0,12.0,9.0,7.0,4.0,12.0,9.0,8.0,9.0,6.0,5.0,12.0,8.0,3.0,9.0,8.0,2.0,9.0,6.0,10.0,11.0,6.0,5.0,5.0,6.0,9.0,6.0,5.0,7.0,10.0,5.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,6.0,10.0,5.0,8.0,8.0,6.0,7.0,9.0,4.0,4.0,6.0,8.0,3.0,13.0,7.0,8.0,4.0,8.0,4.0,10.0,7.0,8.0,5.0,9.0,7.0,8.0,6.0,8.0,5.0,7.0,6.0,7.0,10.0,3.0,9.0
office,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
