,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,0.0,6.0,3.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
dorm,9.0,27.0,22.0,12.0,19.0,30.0,10.0,12.0,4.0,20.0,7.0,16.0,7.0,11.0,29.0,16.0,12.0,14.0,21.0,12.0,15.0,18.0,9.0,4.0,12.0,37.0,10.0,27.0,15.0,16.0,16.0,6.0,10.0,18.0,32.0,5.0,11.0,21.0,31.0,14.0,28.0,29.0,29.0,17.0,9.0,16.0,22.0,6.0,33.0,12.0,8.0,25.0,13.0,16.0,7.0,13.0,8.0,35.0,7.0,6.0,11.0,14.0,12.0,10.0,28.0,29.0,10.0,7.0,29.0,22.0,6.0,12.0,14.0,34.0,30.0,29.0,11.0,3.0,12.0,31.0,24.0,14.0,23.0,18.0,9.0,8.0,9.0,8.0,17.0,17.0,16.0,19.0,19.0,26.0,11.0,17.0,16.0,15.0,24.0,9.0
classroom,1.0,17.0,10.0,5.0,7.0,11.0,5.0,2.0,2.0,13.0,0.0,0.0,3.0,5.0,16.0,8.0,1.0,6.0,8.0,9.0,4.0,6.0,2.0,0.0,5.0,8.0,2.0,14.0,4.0,13.0,4.0,1.0,1.0,2.0,21.0,0.0,4.0,8.0,13.0,8.0,7.0,13.0,11.0,6.0,4.0,1.0,14.0,2.0,9.0,6.0,5.0,10.0,2.0,8.0,2.0,2.0,2.0,14.0,3.0,1.0,0.0,6.0,3.0,5.0,7.0,6.0,2.0,1.0,12.0,8.0,3.0,4.0,4.0,9.0,19.0,14.0,5.0,0.0,3.0,4.0,9.0,2.0,11.0,8.0,2.0,6.0,5.0,1.0,5.0,4.0,2.0,5.0,8.0,7.0,4.0,11.0,3.0,6.0,8.0,7.0
dining,3.0,0.0,3.0,1.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,11.0,1.0,4.0,3.0,3.0,2.0,3.0,0.0,3.0,7.0,0.0,1.0,4.0,6.0,1.0,4.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,5.0,4.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,5.0,1.0
library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social,6.0,12.0,11.0,5.0,11.0,15.0,3.0,4.0,1.0,9.0,3.0,8.0,4.0,1.0,7.0,11.0,2.0,6.0,10.0,0.0,10.0,11.0,3.0,1.0,2.0,27.0,1.0,11.0,6.0,2.0,10.0,1.0,4.0,12.0,18.0,0.0,3.0,12.0,10.0,5.0,18.0,13.0,15.0,4.0,3.0,2.0,14.0,4.0,23.0,7.0,1.0,12.0,10.0,3.0,0.0,5.0,3.0,12.0,2.0,0.0,4.0,9.0,5.0,3.0,14.0,20.0,4.0,3.0,14.0,9.0,4.0,5.0,3.0,11.0,18.0,15.0,4.0,0.0,2.0,24.0,13.0,4.0,10.0,9.0,2.0,3.0,1.0,1.0,8.0,2.0,12.0,8.0,15.0,12.0,2.0,7.0,8.0,4.0,19.0,4.0
transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,8.0,6.0,8.0,3.0,4.0,8.0,6.0,10.0,7.0,9.0,8.0,4.0,10.0,9.0,5.0,7.0,4.0,7.0,7.0,3.0,12.0,5.0,6.0,4.0,8.0,8.0,8.0,4.0,10.0,5.0,4.0,9.0,5.0,3.0,13.0,3.0,6.0,11.0,11.0,12.0,5.0,6.0,6.0,8.0,7.0,3.0,10.0,6.0,4.0,11.0,2.0,10.0,5.0,7.0,8.0,5.0,7.0,8.0,9.0,6.0,3.0,8.0,7.0,10.0,9.0,6.0,4.0,5.0,7.0,7.0,4.0,8.0,5.0,6.0,11.0,11.0,9.0,8.0,9.0,5.0,11.0,11.0,5.0,10.0,6.0,9.0,6.0,7.0,2.0,10.0,11.0,4.0,10.0,8.0,11.0,6.0,5.0,4.0,7.0,11.0
office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
total,37.0,78.0,67.0,36.0,54.0,84.0,36.0,43.0,24.0,65.0,29.0,42.0,35.0,41.0,78.0,53.0,31.0,47.0,58.0,36.0,58.0,50.0,32.0,19.0,37.0,102.0,35.0,71.0,48.0,50.0,48.0,30.0,30.0,48.0,103.0,18.0,35.0,68.0,85.0,51.0,78.0,82.0,76.0,51.0,34.0,35.0,74.0,30.0,88.0,53.0,26.0,74.0,44.0,48.0,30.0,35.0,31.0,89.0,31.0,24.0,28.0,49.0,39.0,38.0,76.0,84.0,30.0,28.0,79.0,61.0,27.0,41.0,38.0,77.0,92.0,85.0,41.0,21.0,39.0,77.0,77.0,46.0,65.0,56.0,31.0,37.0,34.0,27.0,44.0,47.0,55.0,50.0,65.0,70.0,41.0,54.0,49.0,43.0,75.0,43.0
max,14.0,17.0,19.0,16.0,19.0,21.0,19.0,21.0,15.0,19.0,18.0,21.0,17.0,16.0,19.0,20.0,18.0,17.0,17.0,17.0,20.0,19.0,14.0,14.0,18.0,20.0,17.0,16.0,22.0,16.0,19.0,13.0,19.0,17.0,18.0,15.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,18.0,16.0,22.0,16.0,18.0,22.0,15.0,16.0,28.0,17.0,18.0,16.0,19.0,17.0,18.0,15.0,18.0,19.0,19.0,18.0,18.0,21.0,19.0,14.0,16.0,20.0,18.0,16.0,21.0,18.0,17.0,19.0,17.0,16.0,14.0,20.0,19.0,17.0,23.0,19.0,18.0,16.0,15.0,16.0,20.0,18.0,18.0,18.0,17.0,17.0,20.0,17.0,17.0,20.0,20.0,17.0,17.0
