,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,4.0,0.0,4.0,1.0,13.0,0.0,5.0,1.0,6.0,12.0,3.0,11.0,4.0,5.0,1.0,2.0,8.0,3.0,4.0,3.0,0.0,5.0,2.0,1.0,0.0,3.0,3.0,10.0,1.0,1.0,3.0,7.0,1.0,1.0,0.0,10.0,9.0,3.0,6.0,1.0,8.0,0.0,10.0,4.0,2.0,2.0,5.0,1.0,1.0,7.0,6.0,0.0,7.0,1.0,7.0,2.0,8.0,5.0,1.0,13.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,6.0,13.0,3.0,1.0,4.0,7.0,6.0,3.0,2.0,10.0,7.0,9.0,18.0,12.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,13.0,0.0,2.0,4.0,8.0,4.0,8.0,1.0,0.0,1.0
dorm,19.0,11.0,48.0,30.0,56.0,25.0,47.0,16.0,24.0,46.0,41.0,35.0,42.0,36.0,18.0,45.0,26.0,19.0,10.0,24.0,18.0,52.0,20.0,20.0,8.0,54.0,33.0,39.0,14.0,21.0,24.0,34.0,17.0,12.0,18.0,56.0,48.0,15.0,49.0,44.0,27.0,21.0,50.0,36.0,22.0,55.0,25.0,24.0,43.0,26.0,21.0,8.0,23.0,29.0,52.0,28.0,21.0,46.0,13.0,57.0,23.0,32.0,17.0,15.0,36.0,28.0,13.0,52.0,92.0,39.0,21.0,18.0,40.0,63.0,27.0,12.0,29.0,28.0,50.0,54.0,68.0,44.0,46.0,17.0,9.0,13.0,10.0,37.0,29.0,61.0,58.0,12.0,33.0,26.0,49.0,36.0,47.0,36.0,8.0,32.0
classroom,8.0,4.0,19.0,17.0,14.0,8.0,25.0,6.0,11.0,19.0,29.0,13.0,16.0,10.0,6.0,14.0,8.0,8.0,3.0,12.0,9.0,25.0,3.0,5.0,1.0,31.0,21.0,22.0,8.0,8.0,13.0,14.0,6.0,7.0,4.0,24.0,19.0,7.0,25.0,10.0,12.0,13.0,27.0,14.0,11.0,22.0,14.0,9.0,13.0,13.0,12.0,0.0,9.0,17.0,17.0,10.0,11.0,12.0,2.0,17.0,9.0,7.0,3.0,9.0,12.0,13.0,6.0,17.0,36.0,18.0,12.0,8.0,12.0,30.0,13.0,5.0,7.0,7.0,28.0,25.0,32.0,16.0,21.0,7.0,1.0,5.0,4.0,24.0,14.0,19.0,22.0,8.0,20.0,11.0,31.0,11.0,21.0,16.0,3.0,14.0
dining,3.0,0.0,10.0,5.0,3.0,2.0,6.0,1.0,2.0,7.0,4.0,8.0,11.0,5.0,3.0,8.0,7.0,3.0,1.0,2.0,1.0,6.0,5.0,8.0,1.0,9.0,5.0,9.0,2.0,2.0,3.0,2.0,2.0,0.0,6.0,18.0,13.0,1.0,6.0,12.0,2.0,8.0,10.0,9.0,5.0,10.0,3.0,5.0,11.0,5.0,1.0,0.0,3.0,4.0,8.0,7.0,7.0,8.0,3.0,5.0,2.0,4.0,2.0,4.0,17.0,3.0,1.0,11.0,12.0,7.0,2.0,1.0,5.0,7.0,2.0,1.0,3.0,7.0,10.0,9.0,7.0,6.0,8.0,4.0,0.0,0.0,0.0,8.0,7.0,8.0,13.0,2.0,6.0,6.0,10.0,8.0,9.0,3.0,0.0,6.0
library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social,10.0,5.0,31.0,13.0,33.0,11.0,33.0,9.0,10.0,19.0,32.0,28.0,25.0,22.0,9.0,14.0,10.0,9.0,5.0,6.0,5.0,40.0,11.0,18.0,3.0,37.0,18.0,29.0,11.0,12.0,14.0,21.0,5.0,4.0,11.0,30.0,38.0,7.0,28.0,30.0,17.0,11.0,31.0,16.0,10.0,36.0,9.0,10.0,37.0,11.0,13.0,0.0,13.0,17.0,32.0,13.0,9.0,35.0,7.0,36.0,8.0,13.0,11.0,7.0,24.0,23.0,3.0,46.0,49.0,31.0,14.0,10.0,28.0,43.0,13.0,5.0,14.0,13.0,43.0,41.0,48.0,24.0,32.0,5.0,3.0,4.0,5.0,20.0,20.0,28.0,35.0,5.0,18.0,14.0,27.0,20.0,32.0,24.0,1.0,25.0
transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,7.0,12.0,2.0,6.0,6.0,4.0,5.0,8.0,8.0,9.0,6.0,5.0,4.0,5.0,5.0,4.0,6.0,3.0,6.0,8.0,3.0,7.0,7.0,9.0,4.0,11.0,3.0,10.0,7.0,5.0,8.0,4.0,10.0,7.0,9.0,6.0,12.0,6.0,11.0,7.0,6.0,2.0,6.0,13.0,2.0,7.0,9.0,6.0,3.0,5.0,6.0,10.0,8.0,6.0,7.0,11.0,6.0,13.0,7.0,8.0,5.0,6.0,5.0,13.0,2.0,4.0,5.0,9.0,5.0,12.0,7.0,9.0,7.0,8.0,7.0,3.0,4.0,7.0,6.0,4.0,13.0,5.0,3.0,6.0,2.0,3.0,8.0,5.0,7.0,11.0,9.0,8.0,11.0,5.0,5.0,8.0,10.0,5.0,10.0,6.0
office,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
