,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,111,80,86,44,99,104,82,91,90,122,96,67,93,79,88,79,106,110,112,87,92,156,31,83,63,86,122,98,73,77,92,51,73,86,91,41,90,77,91,78,115,85,133,94,92,88,54,77,135,112,75,112,85,62,75,88,105,79,41,45,72,94,46,96,90,102,62,93,67,100,124,77,17,32,80,87,112,70,110,69,87,136,120,89,116,74,22,91,123,87,77,70,114,58,85,90,71,115,113,28
classroom,49,56,44,23,40,52,30,37,38,43,31,30,43,36,51,44,25,47,40,33,44,63,27,41,28,32,45,35,28,40,34,25,37,42,55,17,36,31,43,35,48,45,48,33,39,33,30,40,60,40,42,35,26,45,37,38,51,41,22,20,36,39,18,37,50,56,30,41,38,53,46,21,9,14,38,34,44,39,40,32,30,53,56,41,47,38,9,47,50,32,29,40,53,31,44,38,38,44,50,13
dining,14,23,13,8,22,14,20,21,18,23,14,20,16,10,27,17,33,19,16,15,23,40,2,12,12,24,28,31,16,21,18,4,19,18,21,9,11,27,21,17,19,13,28,17,26,18,11,25,22,20,18,28,25,17,16,18,21,13,3,10,15,16,5,21,15,21,14,14,6,13,24,20,2,6,14,11,23,14,27,14,20,17,23,24,23,19,3,24,24,19,16,18,18,12,17,14,13,20,35,3
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,96,58,52,25,77,70,62,65,73,82,73,54,77,54,67,59,97,87,104,64,78,110,22,64,59,44,82,78,67,67,62,40,55,84,72,23,79,55,68,65,93,61,92,73,75,67,42,55,80,72,56,93,71,45,42,62,83,76,37,38,70,72,34,79,71,76,39,58,59,76,86,53,9,21,68,65,97,64,71,41,73,91,95,66,83,87,12,61,92,73,53,56,87,33,83,74,54,72,85,27
transit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,8,5,11,6,2,5,6,2,13,4,6,3,9,10,4,4,6,9,3,6,9,5,6,4,6,10,9,3,5,11,9,2,9,3,8,5,8,7,3,9,5,4,5,4,8,6,7,5,5,5,9,11,5,10,6,6,6,9,7,7,7,5,4,6,6,6,4,7,10,7,9,5,9,4,8,7,6,7,7,6,11,5,7,4,6,4,8,8,6,7,14,5,8,4,9,8,8,5,7,9
office,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
largeGathering,21,21,2,8,23,5,11,20,9,21,12,15,9,17,11,8,19,13,25,18,16,56,9,11,21,21,37,7,2,4,18,4,7,15,16,9,35,13,12,22,24,16,25,15,21,18,7,30,18,31,13,15,8,6,16,10,13,5,1,6,12,8,0,24,9,21,16,2,14,26,11,5,0,13,4,7,5,6,19,6,17,31,7,6,23,6,0,12,19,19,12,11,18,10,12,21,11,17,31,0
