,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,12,18,19,7,6,20,15,9,11,12,15,18,19,11,11,7,8,4,9,7,17,5,6,6,9,12,10,15,11,8,7,8,15,17,1,6,12,7,9,6,18,7,10,16,15,8,21,6,13,17,14,6,13,20,5,21,1,17,13,6,12,9,11,3,18,9,15,6,9,7,15,18,11,12,20,19,12,8,2,8,9,13,11,3,9,16,26,26,15,8,9,16,9,8,2,19,9,2,13,11
classroom,16,16,17,11,11,34,31,10,13,10,20,19,12,18,22,14,5,13,12,12,14,14,12,11,14,12,8,21,13,17,9,8,16,16,12,9,16,4,9,7,22,9,15,28,23,11,14,7,8,23,10,8,18,24,5,12,8,21,18,14,15,14,18,6,25,10,21,11,18,22,15,14,9,18,19,17,8,14,4,15,12,19,15,7,17,23,20,31,22,24,15,22,11,10,5,29,15,2,17,13
dining,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,13,16,29,7,9,22,30,12,12,11,12,22,14,20,15,9,1,5,14,12,18,12,6,9,11,14,16,17,14,18,11,2,14,14,5,8,17,5,12,2,19,12,3,25,10,11,26,10,16,33,10,5,18,26,4,21,5,24,13,7,18,13,17,6,31,9,25,2,4,7,20,15,11,20,24,13,11,14,1,6,6,14,15,6,14,15,24,38,18,12,11,14,7,9,4,26,11,4,9,11
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,31,36,20,38,35,26,28,36,37,29,28,27,33,20,28,30,22,26,36,29,32,32,28,24,31,25,27,28,34,30,24,27,27,30,31,27,32,41,20,21,30,38,35,25,29,36,17,34,23,35,19,24,28,24,30,23,21,26,36,22,21,26,26,35,35,35,33,36,39,22,31,34,20,37,26,34,39,31,21,17,23,31,21,27,22,25,35,34,25,29,21,34,33,20,26,28,36,29,35,31
office,4,2,2,6,2,5,1,6,3,1,3,2,2,1,6,2,0,2,1,2,5,4,1,3,1,1,6,5,4,2,1,4,4,2,10,3,2,4,2,4,6,1,1,2,6,3,0,1,1,1,3,5,4,7,4,2,4,2,7,2,4,1,1,2,1,5,9,12,8,6,2,1,4,2,3,4,4,6,0,2,1,0,2,2,4,7,2,1,0,2,1,3,3,3,3,2,9,2,3,2
largeGathering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
