,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,73,85,27,52,33,82,66,14,54,63,54,59,25,89,29,57,46,25,65,43,65,14,93,64,35,90,79,50,72,68,78,61,53,47,39,43,29,49,86,57,4,51,64,60,49,57,15,71,57,20,14,53,59,72,51,20,38,37,135,55,51,51,71,82,67,18,6,66,97,51,40,61,20,88,46,60,33,55,21,97,38,79,76,32,25,61,43,72,59,51,68,47,72,9,46,17,51,52,53,32
classroom,36,52,14,21,19,40,38,7,37,23,17,27,11,43,14,21,26,16,29,19,19,6,43,28,16,43,47,26,36,17,37,26,19,25,4,22,10,38,46,27,3,15,19,31,20,33,5,21,24,10,8,20,24,28,27,12,31,21,41,26,22,13,36,33,33,8,0,31,29,22,18,29,6,35,28,27,17,24,10,40,11,39,27,18,12,30,17,37,35,20,26,26,34,3,30,10,32,20,18,14
dining,21,14,3,9,11,13,14,5,12,8,9,16,4,21,6,11,9,3,15,10,14,0,15,12,8,28,16,6,7,16,19,15,13,8,7,9,5,11,24,7,2,9,12,16,7,13,0,10,8,4,2,15,6,12,13,3,6,6,26,8,17,9,15,16,18,4,0,13,12,11,3,15,3,15,14,16,6,8,2,16,5,9,21,9,5,10,4,13,16,11,12,12,11,4,14,3,8,6,12,5
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,47,61,14,42,17,70,50,6,56,48,46,53,10,52,14,30,27,16,49,22,38,6,61,51,29,51,57,39,60,51,57,51,29,41,33,16,21,33,64,43,1,29,30,41,38,30,4,47,44,10,7,47,39,54,36,11,30,26,82,34,38,46,64,59,41,14,1,54,71,44,21,42,10,73,41,45,8,43,16,77,22,59,50,26,14,39,39,35,48,29,49,30,72,1,33,11,31,30,33,19
transit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,3,8,10,9,9,5,4,5,6,4,10,6,10,6,6,5,7,8,10,4,6,7,10,8,5,7,9,9,8,6,6,6,5,6,4,4,7,6,8,4,6,1,6,7,9,7,8,10,11,6,11,6,8,9,10,9,9,5,12,10,9,6,6,6,9,7,2,8,6,7,9,10,9,11,8,3,3,8,4,6,6,8,5,7,5,12,9,8,6,7,5,11,8,3,5,8,10,6,6,8
office,1,0,3,2,4,0,3,2,0,0,2,1,0,0,6,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,2,2,1,3,1,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,2
largeGathering,10,9,2,12,5,6,1,0,7,11,8,9,5,10,4,5,4,2,15,5,8,1,16,1,2,17,10,8,5,16,5,14,9,7,2,7,0,10,14,5,0,7,8,10,1,4,4,6,6,0,0,7,4,13,2,0,6,6,26,6,9,8,5,10,12,2,0,10,6,3,7,5,1,31,1,13,5,6,0,23,0,10,11,2,0,18,7,13,9,11,5,4,6,0,4,2,5,6,5,6
