,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,48,59,60,72,76,48,60,49,10,50,25,52,9,84,52,69,31,68,70,20,86,40,56,77,50,65,73,93,52,60,20,65,28,71,65,70,58,59,30,36,81,72,78,68,38,53,13,73,45,42,51,56,75,64,76,16,45,66,23,77,36,79,54,85,77,39,67,83,85,54,20,61,78,45,25,50,68,39,57,22,35,39,59,55,76,41,10,69,51,74,57,59,58,52,83,36,58,94,18,34
classroom,30,26,22,25,32,18,29,18,10,20,15,25,7,32,15,34,18,32,31,12,35,18,20,40,18,26,39,36,31,21,16,21,13,28,37,28,26,31,8,24,46,42,27,37,29,31,5,29,20,19,25,20,35,28,31,9,22,39,17,42,16,39,23,26,39,12,38,38,37,26,12,22,32,19,9,27,40,22,24,12,17,13,29,26,39,23,4,29,24,40,22,35,31,35,43,18,29,38,4,12
dining,10,7,15,18,5,3,8,7,4,13,4,14,0,12,10,13,7,13,15,3,14,8,11,17,6,14,12,11,15,10,7,11,6,11,13,13,13,10,6,13,22,14,21,15,7,15,3,19,9,8,11,7,15,12,13,3,8,13,2,12,2,8,10,7,23,6,14,10,11,10,11,11,14,14,6,7,18,5,11,6,7,7,10,11,25,15,3,12,10,16,7,16,11,10,19,12,5,17,5,7
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,38,30,49,56,52,35,49,31,13,41,16,33,5,52,36,43,15,53,58,9,73,29,36,49,39,62,65,71,33,36,15,46,17,51,42,53,42,51,17,23,54,59,51,44,23,37,8,37,30,38,42,43,44,50,55,6,18,50,15,51,21,56,30,63,56,25,52,59,64,42,21,47,60,41,20,24,48,25,36,9,27,29,53,43,40,26,3,55,35,57,25,48,30,34,60,23,39,66,7,20
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offCampus,17,17,13,14,11,11,13,13,13,15,16,9,15,8,18,14,15,17,10,14,19,16,12,21,14,8,11,12,13,14,20,17,13,13,16,16,13,10,15,19,10,12,12,14,17,6,12,18,17,12,11,14,13,17,9,12,12,12,13,10,21,13,10,17,13,15,13,15,16,9,15,12,14,18,12,12,13,10,18,16,10,16,15,15,8,21,13,7,16,14,17,12,15,18,16,12,18,11,13,13
office,0,1,0,0,0,3,0,2,1,0,4,0,5,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,6,0,2,5,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,3,1,0,0,0,7,2,1,7,2
largeGathering,14,6,11,14,22,9,3,6,0,5,7,7,0,15,12,13,8,10,12,2,6,2,9,20,11,7,8,20,10,18,0,8,6,6,5,3,6,5,3,2,11,21,8,13,2,1,1,15,10,3,5,9,20,4,20,1,3,10,1,11,2,19,3,13,15,7,8,13,7,5,5,6,4,4,0,6,10,1,6,1,5,4,13,7,10,11,0,14,15,0,7,13,9,4,5,2,6,11,5,0
