,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,3,5,3,4,10,17,20,8,3,6,3,10,10,3,19,3,4,1,20,8,7,10,6,7,6,8,5,4,8,8,23,3,0,4,14,17,10,4,4,7,5,11,7,22,6,1,16,2,7,11,4,4,4,13,12,3,1,31,8,2,10,4,18,5,4,2,14,3,4,2,3,6,8,3,6,2,8,2,15,4,5,12,2,2,3,10,1,8,7,12,13,4,2,7,1,1,4,9,10,4
classroom,0,7,10,5,11,10,22,8,1,6,2,7,9,0,28,4,6,4,15,7,6,9,13,4,6,8,6,2,9,5,11,0,1,3,9,25,22,9,0,3,6,14,4,18,5,0,10,6,9,7,6,4,2,8,15,3,1,28,4,2,14,2,10,5,3,0,11,13,12,5,3,3,6,2,13,0,6,2,13,2,1,14,2,2,6,3,3,10,9,11,7,4,4,9,0,2,1,11,8,2
dining,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,0,16,8,4,9,20,21,9,1,8,3,8,10,5,31,2,4,0,35,11,5,10,4,6,9,7,5,4,7,5,26,0,1,1,22,16,21,8,2,7,6,15,7,27,3,0,26,5,10,15,3,4,7,8,12,3,0,40,7,3,9,4,5,5,3,4,11,6,9,2,5,4,6,3,10,0,5,1,15,3,5,13,1,4,2,8,2,9,8,18,13,5,0,10,2,1,3,7,8,6
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,4,3,6,4,4,6,5,4,4,5,4,1,6,3,5,4,7,4,8,6,8,6,0,1,4,6,4,2,4,5,5,1,4,6,2,4,4,3,6,4,5,0,0,6,1,2,8,8,5,3,2,4,3,5,5,3,2,2,3,3,3,2,2,6,2,2,3,10,5,6,3,4,4,5,7,1,2,3,1,4,4,4,3,6,2,6,3,2,3,3,2,4,5,8,3,3,4,2,4,2
office,2,1,5,0,0,5,0,0,3,0,1,0,2,0,0,1,0,4,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,7,0,0,1,0,2,1,7,0,4,0,0,0,0,0,0,3,1,3,0,5,0,0,2,0,0,3,2,0,0,0,1,1,0,1,0,2,0,0,0,0,2,0,2,0,0,3,7,0,0,1,0,4,1,0,3,0,2,0,0
largeGathering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
