,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200
0,15.0,15.0,15.0,24.0,25.0,27.0,21.0,23.0,29.0,30.0,31.0,35.0,40.0,44.0,47.0,48.0,51.0,53.0,63.0,67.0,67.0,69.0,77.0,74.0,77.0,79.0,81.0,79.0,86.0,93.0,83.0,87.0,89.0,97.0,94.0,91.0,89.0,73.0,74.0,77.0,81.0,80.0,86.0,83.0,89.0,91.0,92.0,102.0,95.0,97.0
1,16.0,16.0,16.0,29.0,30.0,30.0,27.0,34.0,38.0,38.0,44.0,46.0,51.0,52.0,57.0,60.0,51.0,50.0,61.0,68.0,61.0,69.0,71.0,66.0,66.0,63.0,64.0,63.0,65.0,71.0,70.0,72.0,79.0,83.0,81.0,84.0,82.0,68.0,69.0,71.0,76.0,77.0,79.0,81.0,88.0,86.0,91.0,95.0,91.0,91.0
2,16.0,16.0,16.0,28.0,32.0,34.0,34.0,37.0,43.0,46.0,49.0,51.0,58.0,61.0,65.0,67.0,55.0,55.0,57.0,61.0,56.0,61.0,67.0,63.0,66.0,73.0,78.0,80.0,88.0,97.0,98.0,108.0,117.0,124.0,135.0,215.0,273.0,285.0,370.0,403.0,425.0,441.0,463.0,450.0,447.0,436.0,433.0,440.0,441.0,421.0
3,15.0,15.0,15.0,21.0,24.0,26.0,23.0,24.0,27.0,23.0,24.0,30.0,31.0,32.0,38.0,44.0,44.0,39.0,47.0,51.0,53.0,61.0,59.0,59.0,66.0,69.0,77.0,78.0,76.0,82.0,80.0,83.0,79.0,79.0,80.0,87.0,94.0,88.0,89.0,96.0,104.0,99.0,111.0,116.0,127.0,137.0,136.0,140.0,136.0,135.0
4,15.0,15.0,16.0,27.0,30.0,30.0,27.0,33.0,35.0,35.0,35.0,36.0,39.0,41.0,53.0,57.0,53.0,55.0,64.0,71.0,65.0,70.0,74.0,68.0,66.0,76.0,81.0,85.0,91.0,103.0,101.0,96.0,103.0,108.0,107.0,104.0,105.0,96.0,99.0,97.0,96.0,102.0,99.0,96.0,97.0,96.0,93.0,96.0,97.0,101.0
