,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,457,493,473,479,491,441,461,457,476,478,444,440,479,457,474,458,476,481,458,463,488,490,497,446,480,483,487,462,484,485,475,461,469,440,471,465,472,471,473,482,488,473,486,453,449,469,477,466,442,459,441,472,478,482,470,501,450,493,476,476,491,475,436,492,480,441,487,480,485,447,480,477,461,473,484,462,464,458,482,458,477,488,485,454,460,461,474,472,473,443,458,442,493,465,457,452,436,484,460,464
classroom,569,420,440,522,427,717,507,557,485,530,537,704,508,596,548,559,547,468,557,509,508,447,436,566,536,442,438,481,473,480,532,618,571,613,465,439,455,505,480,435,387,441,436,506,498,524,441,677,585,537,686,512,560,461,502,482,592,432,468,534,523,478,635,504,504,568,518,515,524,581,445,539,602,485,513,548,494,571,468,515,465,498,470,702,563,509,426,620,473,607,525,694,481,618,613,535,616,476,452,534
dining,265,201,195,245,192,387,276,252,284,184,375,331,268,341,219,288,237,202,383,307,180,210,179,293,209,265,245,349,219,233,245,379,270,481,229,227,249,293,247,237,224,272,255,276,320,355,275,392,408,278,325,268,241,203,261,204,290,154,238,266,236,266,373,210,227,326,266,271,227,320,187,240,281,192,220,283,252,284,204,286,223,248,252,365,341,319,182,271,284,362,284,396,176,344,382,291,375,257,293,264
library,115,67,81,67,56,80,74,73,71,34,51,47,90,70,79,70,82,81,76,71,81,60,69,100,69,63,87,96,69,43,42,51,69,109,50,68,70,55,92,69,70,45,93,97,78,61,64,86,69,70,87,71,60,78,98,77,97,54,72,51,61,77,68,61,77,78,66,66,50,107,73,51,72,100,87,77,69,99,87,90,78,65,72,62,85,53,79,65,69,74,72,81,59,63,49,77,88,97,53,69
gym,132,164,124,147,123,115,161,149,118,140,125,120,119,119,131,152,117,122,110,100,120,173,153,164,141,110,121,141,139,130,121,148,133,102,171,122,140,129,127,165,151,122,139,106,143,152,130,152,174,125,146,128,158,119,125,105,119,146,124,144,132,167,154,152,155,116,156,140,143,142,174,139,107,160,149,151,134,114,142,135,122,140,133,103,130,145,142,154,121,123,118,121,146,149,157,100,134,151,140,154
social,245,307,272,255,316,226,270,253,307,301,309,300,297,261,294,278,327,292,314,298,318,248,280,275,307,295,291,270,283,340,289,305,313,250,317,301,299,276,290,320,290,314,288,277,309,255,322,227,230,283,264,312,308,295,307,314,297,299,262,311,261,292,293,313,280,309,280,272,306,243,315,309,337,278,307,272,313,276,315,311,281,285,274,246,264,298,317,281,311,300,302,274,312,283,270,280,254,269,305,293
transit,0,1,2,3,2,2,4,4,2,1,1,0,1,2,0,1,1,1,1,0,4,0,1,4,1,2,3,2,3,2,0,1,0,1,2,2,3,0,2,2,1,1,1,1,0,1,3,0,1,2,1,2,0,3,2,3,2,0,2,0,1,1,1,1,2,1,2,4,1,2,1,0,3,2,1,0,2,1,2,3,0,2,0,1,1,0,2,0,0,2,2,3,0,2,1,2,1,2,2,1
offCampus,5,6,10,7,2,4,5,3,5,6,2,1,6,1,3,3,3,2,3,7,3,2,6,6,7,5,5,5,4,11,7,0,4,3,7,8,7,3,5,1,8,4,3,4,3,5,7,6,5,4,2,2,2,8,4,7,0,5,5,4,5,0,2,4,6,6,5,3,6,7,6,4,5,4,4,9,6,3,4,7,3,5,5,4,4,4,4,6,5,3,7,3,9,1,3,1,3,5,3,4
office,14,3,1,4,0,22,5,18,17,13,3,41,10,10,16,19,3,1,36,17,6,1,3,10,0,12,4,11,13,3,3,75,5,59,17,16,0,4,1,13,0,2,18,8,7,12,3,41,30,3,46,24,14,12,3,2,21,2,2,5,3,24,46,12,20,6,14,19,7,7,0,3,17,3,6,2,7,26,4,5,3,4,16,29,8,17,9,2,20,27,4,52,5,18,18,4,27,3,6,19
largeGathering,196,204,181,185,148,158,200,222,184,177,177,166,203,193,163,142,157,196,159,183,208,205,200,178,163,151,204,176,190,205,194,144,195,141,188,157,154,182,180,172,191,182,193,216,157,192,187,143,177,188,191,177,150,179,179,190,181,154,214,141,159,161,169,180,175,154,174,192,181,128,163,182,157,148,120,166,190,193,187,163,235,148,184,184,174,167,189,164,145,132,178,152,162,152,161,213,200,184,177,158
dorm_hub,41,47,46,37,42,34,36,37,38,37,30,33,50,44,40,38,43,44,39,42,41,49,52,33,43,37,45,36,39,43,44,36,39,36,42,41,38,40,38,46,51,42,60,47,30,46,45,41,36,43,36,43,54,45,43,55,35,54,28,34,51,41,25,55,50,35,50,49,42,34,44,39,33,38,44,38,41,39,53,37,38,46,43,39,36,44,36,43,44,31,37,32,58,43,34,34,40,63,32,33
