,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,193.0,167.0,168.0,156.0,198.0,158.0,169.0,212.0,178.0,179.0,181.0,177.0,228.0,172.0,171.0,203.0,178.0,204.0,193.0,180.0,181.0,165.0,186.0,168.0,193.0,201.0,210.0,163.0,181.0,212.0,197.0,166.0,167.0,156.0,187.0,189.0,165.0,159.0,180.0,193.0,176.0,173.0,172.0,183.0,134.0,192.0,183.0,183.0,148.0,164.0,151.0,154.0,181.0,178.0,162.0,204.0,141.0,176.0,204.0,193.0,151.0,181.0,168.0,214.0,167.0,173.0,166.0,189.0,162.0,179.0,153.0,142.0,186.0,186.0,178.0,176.0,175.0,155.0,204.0,186.0,179.0,182.0,196.0,159.0,193.0,168.0,163.0,143.0,216.0,180.0,200.0,186.0,158.0,191.0,146.0,169.0,158.0,202.0,183.0,152.0
dorm,472.0,466.0,437.0,436.0,474.0,466.0,497.0,484.0,460.0,472.0,470.0,457.0,471.0,501.0,453.0,465.0,476.0,482.0,478.0,493.0,466.0,492.0,473.0,469.0,462.0,463.0,470.0,460.0,482.0,468.0,464.0,468.0,472.0,485.0,487.0,467.0,447.0,461.0,453.0,480.0,482.0,479.0,509.0,442.0,430.0,435.0,453.0,487.0,468.0,452.0,480.0,478.0,482.0,448.0,464.0,455.0,474.0,449.0,480.0,473.0,459.0,449.0,476.0,469.0,489.0,492.0,487.0,469.0,461.0,479.0,476.0,470.0,483.0,476.0,470.0,488.0,464.0,476.0,484.0,496.0,473.0,454.0,463.0,471.0,479.0,480.0,466.0,461.0,470.0,455.0,467.0,469.0,476.0,459.0,467.0,474.0,474.0,491.0,471.0,469.0
classroom,498.0,519.0,544.0,632.0,416.0,476.0,496.0,498.0,529.0,524.0,502.0,611.0,422.0,478.0,577.0,518.0,609.0,429.0,461.0,495.0,480.0,454.0,519.0,509.0,535.0,593.0,525.0,516.0,477.0,601.0,537.0,546.0,565.0,485.0,460.0,600.0,572.0,567.0,549.0,451.0,509.0,583.0,420.0,562.0,709.0,639.0,534.0,414.0,564.0,608.0,526.0,490.0,499.0,568.0,564.0,511.0,467.0,556.0,473.0,573.0,574.0,511.0,465.0,497.0,452.0,490.0,530.0,521.0,612.0,457.0,588.0,488.0,571.0,603.0,523.0,431.0,525.0,542.0,524.0,460.0,481.0,634.0,574.0,565.0,554.0,447.0,412.0,616.0,436.0,489.0,538.0,515.0,458.0,632.0,435.0,532.0,534.0,398.0,512.0,585.0
dining,210.0,231.0,293.0,302.0,203.0,287.0,239.0,233.0,262.0,253.0,257.0,265.0,206.0,201.0,358.0,315.0,229.0,232.0,329.0,187.0,311.0,229.0,245.0,231.0,220.0,314.0,278.0,275.0,291.0,287.0,357.0,343.0,236.0,200.0,200.0,272.0,297.0,328.0,390.0,265.0,237.0,256.0,188.0,335.0,363.0,407.0,336.0,271.0,256.0,368.0,265.0,288.0,197.0,365.0,325.0,245.0,257.0,330.0,219.0,353.0,338.0,380.0,300.0,268.0,230.0,225.0,254.0,228.0,392.0,192.0,297.0,254.0,239.0,251.0,246.0,200.0,214.0,265.0,224.0,223.0,237.0,358.0,302.0,208.0,315.0,226.0,254.0,242.0,275.0,284.0,278.0,244.0,273.0,251.0,214.0,222.0,282.0,184.0,179.0,267.0
library,74.0,83.0,65.0,103.0,55.0,76.0,65.0,77.0,95.0,124.0,90.0,58.0,56.0,92.0,68.0,87.0,64.0,57.0,96.0,59.0,50.0,74.0,73.0,66.0,81.0,71.0,83.0,83.0,68.0,81.0,70.0,56.0,95.0,61.0,55.0,65.0,87.0,69.0,72.0,50.0,69.0,54.0,58.0,87.0,129.0,77.0,79.0,61.0,63.0,69.0,50.0,77.0,55.0,84.0,71.0,75.0,83.0,108.0,67.0,52.0,82.0,106.0,93.0,82.0,57.0,47.0,82.0,108.0,82.0,66.0,63.0,76.0,65.0,60.0,74.0,84.0,69.0,77.0,62.0,56.0,80.0,77.0,82.0,78.0,59.0,79.0,83.0,86.0,67.0,101.0,49.0,74.0,40.0,56.0,82.0,79.0,69.0,69.0,90.0,112.0
gym,147.0,148.0,148.0,137.0,97.0,164.0,137.0,137.0,127.0,107.0,145.0,117.0,141.0,149.0,123.0,130.0,156.0,163.0,139.0,119.0,131.0,108.0,131.0,137.0,138.0,129.0,77.0,139.0,130.0,132.0,157.0,119.0,118.0,141.0,148.0,116.0,115.0,146.0,124.0,166.0,180.0,148.0,143.0,127.0,160.0,139.0,154.0,134.0,168.0,109.0,158.0,119.0,140.0,156.0,150.0,138.0,169.0,132.0,149.0,128.0,126.0,134.0,131.0,148.0,133.0,113.0,133.0,137.0,119.0,154.0,146.0,109.0,139.0,151.0,148.0,138.0,131.0,118.0,114.0,130.0,130.0,139.0,146.0,141.0,138.0,164.0,162.0,120.0,145.0,115.0,152.0,130.0,121.0,174.0,120.0,177.0,111.0,146.0,138.0,136.0
social,303.0,302.0,328.0,286.0,308.0,328.0,269.0,301.0,245.0,287.0,270.0,273.0,279.0,290.0,324.0,276.0,281.0,286.0,285.0,320.0,333.0,329.0,291.0,288.0,303.0,271.0,292.0,280.0,295.0,265.0,285.0,271.0,320.0,326.0,263.0,309.0,319.0,289.0,292.0,275.0,281.0,290.0,303.0,295.0,255.0,284.0,304.0,294.0,294.0,285.0,281.0,279.0,298.0,269.0,323.0,323.0,314.0,286.0,293.0,250.0,283.0,254.0,301.0,286.0,326.0,317.0,299.0,296.0,265.0,340.0,287.0,315.0,315.0,287.0,309.0,348.0,285.0,296.0,293.0,320.0,304.0,247.0,271.0,300.0,275.0,307.0,364.0,294.0,276.0,303.0,312.0,327.0,367.0,309.0,350.0,272.0,264.0,319.0,318.0,260.0
transit,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0
offCampus,3.0,7.0,4.0,3.0,6.0,3.0,5.0,4.0,4.0,0.0,1.0,2.0,3.0,6.0,0.0,3.0,3.0,2.0,1.0,2.0,5.0,8.0,6.0,6.0,7.0,3.0,2.0,1.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,7.0,6.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,7.0,3.0,5.0,4.0,6.0,6.0,7.0,4.0,6.0,5.0,2.0,2.0,4.0,2.0,6.0,3.0,9.0,7.0,5.0,3.0,2.0,8.0,6.0,2.0,12.0,1.0,2.0,3.0,5.0,5.0,8.0,4.0,1.0,11.0,5.0,6.0,2.0,7.0,5.0,2.0,7.0,4.0,3.0,8.0,7.0,7.0,2.0,6.0,8.0,3.0,4.0,8.0,6.0
office,3.0,8.0,24.0,37.0,11.0,0.0,1.0,14.0,2.0,3.0,18.0,29.0,1.0,1.0,24.0,20.0,13.0,15.0,4.0,2.0,14.0,2.0,5.0,5.0,0.0,29.0,20.0,3.0,8.0,3.0,17.0,8.0,10.0,1.0,3.0,11.0,29.0,21.0,20.0,5.0,3.0,4.0,4.0,25.0,49.0,75.0,27.0,13.0,12.0,22.0,2.0,6.0,0.0,37.0,32.0,7.0,11.0,5.0,2.0,14.0,8.0,21.0,7.0,4.0,10.0,2.0,14.0,21.0,27.0,2.0,9.0,1.0,3.0,13.0,4.0,1.0,6.0,9.0,14.0,9.0,5.0,9.0,16.0,9.0,4.0,1.0,3.0,24.0,3.0,10.0,3.0,3.0,19.0,17.0,2.0,2.0,12.0,6.0,6.0,9.0
total,1984.0,2011.0,2092.0,2173.0,1849.0,2040.0,1961.0,2040.0,1982.0,2030.0,2018.0,2071.0,1890.0,1971.0,2179.0,2099.0,2092.0,1952.0,2067.0,1939.0,2052.0,1942.0,2011.0,1959.0,2020.0,2159.0,2038.0,2000.0,2018.0,2134.0,2169.0,2062.0,2069.0,1941.0,1889.0,2113.0,2116.0,2124.0,2167.0,1973.0,2023.0,2071.0,1882.0,2142.0,2314.0,2334.0,2155.0,1945.0,2058.0,2163.0,1998.0,1978.0,1940.0,2195.0,2176.0,2046.0,2003.0,2125.0,1971.0,2123.0,2105.0,2122.0,2024.0,2060.0,1952.0,1946.0,2050.0,2052.0,2208.0,1955.0,2103.0,1950.0,2083.0,2110.0,2036.0,1952.0,1954.0,2030.0,2004.0,1961.0,1981.0,2187.0,2136.0,2015.0,2104.0,1958.0,1990.0,2077.0,1974.0,2021.0,2088.0,2036.0,2000.0,2173.0,1903.0,2015.0,1990.0,1901.0,1985.0,2079.0
max,660.0,722.0,909.0,924.0,580.0,758.0,710.0,736.0,712.0,788.0,706.0,722.0,610.0,661.0,970.0,846.0,807.0,625.0,821.0,640.0,742.0,571.0,699.0,707.0,782.0,883.0,755.0,775.0,736.0,908.0,886.0,723.0,831.0,614.0,708.0,747.0,907.0,902.0,925.0,646.0,847.0,781.0,603.0,929.0,1082.0,1128.0,966.0,601.0,792.0,940.0,713.0,771.0,622.0,969.0,899.0,636.0,756.0,890.0,623.0,821.0,899.0,849.0,722.0,768.0,674.0,704.0,789.0,761.0,953.0,693.0,841.0,733.0,772.0,850.0,757.0,602.0,715.0,725.0,766.0,650.0,639.0,980.0,854.0,663.0,827.0,638.0,753.0,852.0,650.0,713.0,806.0,796.0,771.0,952.0,670.0,725.0,655.0,536.0,701.0,784.0
