,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,217.0,183.0,187.0,183.0,156.0,197.0,173.0,158.0,203.0,169.0,170.0,202.0,172.0,189.0,136.0,162.0,200.0,191.0,155.0,169.0,165.0,204.0,192.0,209.0,187.0,164.0,190.0,188.0,185.0,166.0,195.0,189.0,197.0,162.0,183.0,173.0,189.0,200.0,164.0,210.0,173.0,204.0,177.0,192.0,187.0,144.0,200.0,151.0,194.0,181.0,183.0,162.0,176.0,190.0,182.0,150.0,192.0,174.0,177.0,171.0,185.0,208.0,146.0,188.0,154.0,177.0,146.0,222.0,158.0,179.0,168.0,163.0,184.0,189.0,202.0,160.0,174.0,195.0,157.0,190.0,183.0,200.0,185.0,144.0,215.0,190.0,190.0,147.0,194.0,180.0,172.0,189.0,176.0,220.0,190.0,182.0,215.0,169.0,167.0,115.0
dorm,477.0,499.0,481.0,494.0,470.0,463.0,489.0,477.0,490.0,485.0,487.0,485.0,484.0,483.0,477.0,458.0,484.0,478.0,474.0,488.0,480.0,498.0,487.0,479.0,500.0,474.0,494.0,477.0,474.0,482.0,469.0,500.0,467.0,504.0,481.0,457.0,453.0,488.0,476.0,480.0,478.0,475.0,493.0,491.0,472.0,475.0,471.0,467.0,489.0,494.0,494.0,461.0,481.0,475.0,487.0,479.0,488.0,474.0,467.0,462.0,464.0,479.0,489.0,482.0,478.0,457.0,500.0,469.0,479.0,476.0,485.0,481.0,486.0,488.0,474.0,494.0,507.0,468.0,499.0,497.0,484.0,482.0,484.0,470.0,464.0,463.0,465.0,490.0,487.0,479.0,461.0,497.0,483.0,496.0,474.0,477.0,481.0,505.0,444.0,491.0
classroom,434.0,453.0,497.0,454.0,574.0,465.0,481.0,474.0,433.0,519.0,448.0,492.0,454.0,453.0,441.0,632.0,436.0,573.0,532.0,438.0,506.0,469.0,412.0,544.0,475.0,509.0,443.0,498.0,463.0,454.0,460.0,477.0,602.0,540.0,488.0,630.0,459.0,449.0,478.0,513.0,428.0,557.0,537.0,557.0,590.0,625.0,512.0,508.0,444.0,411.0,441.0,627.0,493.0,576.0,517.0,552.0,519.0,466.0,534.0,562.0,572.0,433.0,490.0,486.0,434.0,484.0,433.0,513.0,508.0,444.0,481.0,548.0,505.0,405.0,473.0,437.0,379.0,479.0,362.0,487.0,457.0,485.0,464.0,417.0,527.0,552.0,512.0,512.0,499.0,525.0,572.0,414.0,435.0,527.0,514.0,519.0,452.0,406.0,621.0,543.0
dining,181.0,185.0,280.0,205.0,296.0,245.0,211.0,236.0,200.0,222.0,318.0,188.0,255.0,265.0,214.0,249.0,191.0,378.0,252.0,218.0,237.0,229.0,260.0,278.0,205.0,325.0,225.0,235.0,238.0,264.0,248.0,224.0,309.0,156.0,269.0,353.0,174.0,188.0,286.0,223.0,254.0,260.0,248.0,243.0,222.0,295.0,259.0,388.0,188.0,208.0,238.0,334.0,216.0,313.0,313.0,338.0,241.0,264.0,333.0,310.0,318.0,321.0,234.0,248.0,281.0,312.0,195.0,300.0,241.0,205.0,220.0,275.0,192.0,210.0,273.0,158.0,181.0,313.0,201.0,209.0,175.0,229.0,270.0,219.0,246.0,248.0,298.0,197.0,208.0,231.0,279.0,213.0,232.0,250.0,258.0,222.0,271.0,213.0,323.0,189.0
library,73.0,50.0,49.0,85.0,87.0,62.0,68.0,74.0,49.0,75.0,70.0,56.0,86.0,57.0,64.0,72.0,53.0,73.0,86.0,78.0,84.0,70.0,74.0,79.0,60.0,71.0,50.0,75.0,70.0,57.0,73.0,48.0,79.0,75.0,71.0,44.0,75.0,48.0,53.0,68.0,93.0,60.0,109.0,78.0,50.0,55.0,47.0,51.0,99.0,45.0,60.0,79.0,60.0,81.0,61.0,54.0,55.0,55.0,88.0,99.0,112.0,66.0,74.0,65.0,62.0,101.0,62.0,60.0,61.0,75.0,73.0,70.0,82.0,73.0,105.0,64.0,64.0,84.0,66.0,70.0,58.0,56.0,72.0,83.0,78.0,82.0,68.0,64.0,68.0,60.0,78.0,59.0,43.0,78.0,67.0,79.0,72.0,44.0,69.0,88.0
gym,129.0,140.0,135.0,158.0,131.0,170.0,108.0,146.0,182.0,173.0,136.0,116.0,162.0,164.0,135.0,155.0,169.0,146.0,140.0,156.0,175.0,158.0,138.0,138.0,144.0,125.0,142.0,140.0,130.0,180.0,163.0,149.0,146.0,173.0,154.0,142.0,172.0,118.0,186.0,125.0,157.0,163.0,121.0,152.0,140.0,132.0,156.0,148.0,171.0,161.0,138.0,131.0,141.0,147.0,166.0,144.0,173.0,156.0,136.0,136.0,119.0,133.0,128.0,152.0,168.0,164.0,133.0,140.0,130.0,171.0,164.0,171.0,171.0,155.0,153.0,145.0,117.0,145.0,155.0,171.0,158.0,145.0,136.0,153.0,115.0,160.0,188.0,173.0,109.0,189.0,144.0,140.0,132.0,118.0,157.0,156.0,111.0,170.0,153.0,138.0
social,331.0,342.0,291.0,328.0,332.0,349.0,338.0,345.0,318.0,316.0,293.0,341.0,299.0,341.0,404.0,351.0,345.0,255.0,333.0,324.0,327.0,298.0,299.0,329.0,323.0,324.0,328.0,318.0,328.0,311.0,299.0,333.0,291.0,302.0,351.0,301.0,331.0,354.0,314.0,324.0,342.0,286.0,281.0,319.0,319.0,319.0,279.0,310.0,310.0,326.0,355.0,355.0,327.0,293.0,273.0,312.0,308.0,350.0,303.0,282.0,292.0,307.0,367.0,327.0,331.0,297.0,353.0,331.0,358.0,327.0,318.0,288.0,321.0,327.0,302.0,372.0,310.0,330.0,322.0,284.0,374.0,357.0,289.0,357.0,316.0,338.0,304.0,343.0,347.0,319.0,329.0,336.0,366.0,291.0,274.0,313.0,295.0,320.0,325.0,322.0
transit,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0
offCampus,3.0,4.0,3.0,4.0,4.0,4.0,10.0,6.0,3.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,4.0,1.0,6.0,2.0,11.0,7.0,3.0,3.0,8.0,2.0,4.0,2.0,8.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,4.0,5.0,4.0,6.0,5.0,2.0,4.0,3.0,7.0,7.0,9.0,1.0,6.0,3.0,3.0,2.0,6.0,1.0,4.0,5.0,10.0,7.0,2.0,3.0,2.0,2.0,3.0,8.0,2.0,6.0,4.0,8.0,7.0,6.0,9.0,3.0,5.0,6.0,4.0,7.0,3.0,6.0,5.0,2.0,5.0,6.0,2.0,6.0,5.0,3.0,3.0,6.0,7.0,7.0,3.0,7.0,4.0,8.0,6.0,4.0
office,1.0,1.0,2.0,4.0,7.0,13.0,5.0,3.0,6.0,5.0,14.0,2.0,11.0,6.0,3.0,9.0,2.0,29.0,2.0,4.0,1.0,6.0,6.0,8.0,1.0,15.0,2.0,9.0,1.0,5.0,0.0,1.0,18.0,4.0,14.0,26.0,2.0,3.0,15.0,6.0,2.0,16.0,2.0,6.0,9.0,2.0,7.0,3.0,2.0,4.0,3.0,26.0,1.0,31.0,4.0,2.0,3.0,3.0,11.0,6.0,17.0,0.0,3.0,16.0,0.0,17.0,2.0,8.0,15.0,1.0,5.0,1.0,12.0,8.0,2.0,9.0,0.0,3.0,0.0,9.0,17.0,15.0,2.0,2.0,1.0,17.0,11.0,16.0,7.0,13.0,16.0,4.0,4.0,17.0,1.0,1.0,3.0,1.0,21.0,1.0
