,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,3.0,17.0,32.0,18.0,17.0,18.0,17.0,3.0,21.0,21.0,10.0,15.0,17.0,19.0,12.0,10.0,20.0,7.0,18.0,25.0,17.0,22.0,26.0,18.0,38.0,12.0,15.0,15.0,10.0,19.0,11.0,19.0,9.0,14.0,11.0,28.0,12.0,11.0,16.0,13.0,30.0,10.0,10.0,7.0,12.0,13.0,9.0,16.0,24.0,22.0,10.0,12.0,15.0,8.0,22.0,30.0,29.0,15.0,21.0,17.0,23.0,21.0,16.0,16.0,17.0,20.0,12.0,14.0,13.0,9.0,20.0,22.0,10.0,15.0,28.0,28.0,22.0,18.0,13.0,2.0,24.0,12.0,9.0,13.0,12.0,8.0,8.0,11.0,16.0,20.0,18.0,5.0,6.0,8.0,2.0,12.0,18.0,13.0,12.0,25.0
dorm,54.0,63.0,48.0,83.0,80.0,89.0,81.0,53.0,83.0,93.0,81.0,81.0,71.0,81.0,79.0,80.0,80.0,63.0,83.0,66.0,76.0,61.0,66.0,94.0,109.0,68.0,64.0,76.0,68.0,62.0,68.0,72.0,62.0,73.0,73.0,84.0,72.0,59.0,73.0,64.0,86.0,57.0,60.0,60.0,101.0,68.0,71.0,90.0,78.0,76.0,92.0,54.0,79.0,54.0,80.0,77.0,109.0,55.0,56.0,82.0,77.0,82.0,56.0,84.0,91.0,105.0,68.0,77.0,73.0,59.0,82.0,83.0,65.0,76.0,87.0,116.0,91.0,85.0,75.0,63.0,74.0,80.0,74.0,89.0,74.0,49.0,60.0,70.0,55.0,89.0,67.0,73.0,58.0,57.0,45.0,80.0,81.0,77.0,78.0,79.0
classroom,18.0,20.0,22.0,26.0,22.0,25.0,26.0,18.0,38.0,29.0,23.0,28.0,21.0,30.0,12.0,22.0,21.0,29.0,18.0,24.0,24.0,27.0,19.0,18.0,19.0,20.0,19.0,25.0,20.0,15.0,22.0,21.0,10.0,26.0,20.0,30.0,22.0,26.0,20.0,35.0,26.0,19.0,25.0,19.0,37.0,31.0,9.0,20.0,21.0,20.0,36.0,16.0,36.0,21.0,18.0,22.0,38.0,17.0,19.0,33.0,25.0,33.0,16.0,32.0,20.0,31.0,27.0,23.0,18.0,17.0,29.0,37.0,29.0,20.0,19.0,32.0,24.0,33.0,27.0,21.0,19.0,19.0,18.0,42.0,29.0,19.0,23.0,22.0,25.0,26.0,17.0,29.0,35.0,30.0,21.0,19.0,22.0,24.0,31.0,26.0
dining,18.0,23.0,24.0,38.0,22.0,27.0,34.0,18.0,39.0,53.0,26.0,25.0,30.0,30.0,32.0,31.0,33.0,24.0,34.0,22.0,26.0,26.0,26.0,38.0,52.0,24.0,27.0,29.0,20.0,26.0,23.0,22.0,20.0,38.0,25.0,45.0,30.0,22.0,29.0,29.0,42.0,22.0,32.0,25.0,42.0,27.0,29.0,37.0,24.0,35.0,37.0,20.0,39.0,21.0,28.0,23.0,56.0,28.0,27.0,33.0,42.0,41.0,27.0,43.0,45.0,58.0,27.0,40.0,24.0,21.0,27.0,32.0,35.0,27.0,50.0,37.0,34.0,29.0,30.0,33.0,40.0,42.0,33.0,19.0,33.0,17.0,25.0,32.0,25.0,56.0,27.0,37.0,24.0,11.0,17.0,31.0,42.0,22.0,28.0,31.0
library,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,6.0,3.0,3.0,5.0,0.0,4.0,2.0,2.0,8.0,1.0,2.0,5.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0
gym,4.0,15.0,11.0,8.0,8.0,9.0,5.0,6.0,13.0,9.0,16.0,12.0,12.0,8.0,28.0,10.0,12.0,14.0,14.0,13.0,14.0,3.0,5.0,19.0,11.0,6.0,11.0,12.0,4.0,6.0,6.0,13.0,9.0,9.0,6.0,14.0,7.0,9.0,14.0,15.0,4.0,7.0,5.0,3.0,12.0,14.0,10.0,8.0,15.0,7.0,18.0,10.0,8.0,8.0,2.0,9.0,16.0,10.0,6.0,9.0,11.0,18.0,8.0,8.0,7.0,25.0,5.0,4.0,12.0,9.0,17.0,11.0,10.0,12.0,12.0,8.0,13.0,17.0,7.0,13.0,12.0,8.0,16.0,6.0,11.0,6.0,2.0,7.0,6.0,13.0,3.0,5.0,4.0,12.0,3.0,10.0,5.0,6.0,8.0,6.0
social,42.0,30.0,25.0,33.0,42.0,48.0,38.0,30.0,33.0,39.0,33.0,44.0,40.0,29.0,34.0,27.0,40.0,24.0,40.0,30.0,39.0,23.0,37.0,41.0,39.0,29.0,33.0,41.0,32.0,40.0,33.0,34.0,29.0,37.0,31.0,36.0,35.0,17.0,43.0,25.0,37.0,30.0,33.0,35.0,47.0,22.0,37.0,58.0,25.0,29.0,40.0,27.0,28.0,33.0,39.0,37.0,28.0,21.0,26.0,34.0,35.0,36.0,29.0,37.0,46.0,39.0,41.0,41.0,43.0,28.0,49.0,36.0,35.0,33.0,32.0,46.0,42.0,40.0,31.0,28.0,42.0,25.0,32.0,42.0,24.0,25.0,34.0,38.0,29.0,26.0,49.0,35.0,37.0,30.0,23.0,57.0,35.0,37.0,48.0,42.0
transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offCampus,5.0,4.0,9.0,8.0,3.0,5.0,15.0,6.0,3.0,10.0,3.0,8.0,8.0,9.0,5.0,7.0,9.0,11.0,4.0,6.0,7.0,6.0,11.0,2.0,5.0,5.0,11.0,10.0,12.0,10.0,11.0,7.0,5.0,6.0,5.0,6.0,11.0,7.0,11.0,8.0,10.0,12.0,2.0,5.0,10.0,1.0,3.0,10.0,13.0,6.0,12.0,12.0,3.0,0.0,7.0,6.0,8.0,8.0,7.0,4.0,5.0,3.0,8.0,5.0,10.0,3.0,6.0,3.0,7.0,6.0,7.0,10.0,6.0,3.0,5.0,11.0,7.0,7.0,7.0,9.0,9.0,4.0,6.0,9.0,6.0,5.0,10.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,5.0,5.0,8.0,12.0,7.0,7.0
office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
