,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
largeGathering,45.0,33.0,44.0,77.0,46.0,49.0,51.0,46.0,39.0,37.0,56.0,64.0,61.0,79.0,60.0,70.0,55.0,57.0,44.0,62.0,48.0,47.0,51.0,63.0,64.0,69.0,69.0,38.0,69.0,39.0,48.0,61.0,45.0,52.0,29.0,65.0,35.0,51.0,76.0,43.0,35.0,39.0,69.0,56.0,41.0,50.0,62.0,57.0,79.0,71.0,86.0,52.0,60.0,45.0,55.0,48.0,60.0,59.0,49.0,74.0,44.0,54.0,69.0,57.0,42.0,79.0,33.0,49.0,54.0,63.0,55.0,57.0,53.0,55.0,65.0,56.0,44.0,74.0,73.0,52.0,44.0,46.0,52.0,30.0,67.0,51.0,53.0,76.0,44.0,50.0,71.0,64.0,72.0,95.0,56.0,55.0,61.0,56.0,65.0,58.0
dorm,186.0,214.0,159.0,195.0,203.0,222.0,196.0,220.0,189.0,192.0,174.0,194.0,204.0,199.0,209.0,210.0,198.0,215.0,215.0,214.0,197.0,213.0,199.0,187.0,205.0,227.0,229.0,186.0,211.0,197.0,206.0,195.0,215.0,193.0,167.0,204.0,160.0,216.0,223.0,216.0,197.0,195.0,206.0,212.0,191.0,203.0,224.0,184.0,208.0,213.0,233.0,226.0,218.0,221.0,207.0,189.0,183.0,240.0,198.0,206.0,209.0,213.0,225.0,176.0,189.0,179.0,196.0,208.0,191.0,232.0,190.0,187.0,227.0,217.0,210.0,191.0,200.0,198.0,240.0,193.0,196.0,189.0,178.0,183.0,237.0,222.0,210.0,218.0,195.0,203.0,201.0,221.0,241.0,231.0,173.0,193.0,189.0,223.0,220.0,191.0
classroom,83.0,71.0,73.0,89.0,74.0,79.0,92.0,83.0,97.0,66.0,56.0,75.0,76.0,95.0,68.0,77.0,72.0,101.0,60.0,77.0,83.0,87.0,73.0,69.0,80.0,78.0,98.0,61.0,72.0,74.0,72.0,73.0,70.0,70.0,58.0,68.0,63.0,87.0,83.0,87.0,74.0,63.0,79.0,91.0,65.0,73.0,86.0,68.0,72.0,84.0,95.0,69.0,95.0,82.0,99.0,84.0,81.0,79.0,88.0,68.0,68.0,97.0,73.0,93.0,83.0,76.0,64.0,78.0,81.0,82.0,62.0,76.0,56.0,96.0,80.0,95.0,109.0,77.0,96.0,74.0,58.0,70.0,76.0,71.0,87.0,84.0,68.0,98.0,77.0,71.0,76.0,86.0,91.0,72.0,74.0,65.0,61.0,91.0,60.0,56.0
dining,69.0,77.0,41.0,65.0,58.0,79.0,69.0,77.0,48.0,78.0,54.0,69.0,71.0,58.0,54.0,58.0,56.0,71.0,66.0,70.0,42.0,53.0,65.0,63.0,84.0,77.0,68.0,64.0,68.0,64.0,67.0,58.0,65.0,64.0,53.0,65.0,71.0,72.0,80.0,61.0,65.0,64.0,69.0,56.0,43.0,67.0,81.0,48.0,62.0,68.0,68.0,68.0,74.0,78.0,73.0,53.0,58.0,83.0,43.0,61.0,48.0,59.0,68.0,54.0,53.0,53.0,73.0,67.0,63.0,94.0,60.0,56.0,90.0,71.0,70.0,74.0,65.0,66.0,83.0,58.0,71.0,60.0,48.0,44.0,69.0,63.0,77.0,66.0,49.0,54.0,45.0,57.0,91.0,95.0,51.0,56.0,62.0,69.0,71.0,72.0
library,6.0,3.0,10.0,3.0,7.0,5.0,5.0,7.0,2.0,13.0,3.0,11.0,9.0,10.0,10.0,5.0,7.0,9.0,12.0,8.0,6.0,9.0,4.0,5.0,10.0,7.0,9.0,12.0,6.0,11.0,7.0,7.0,12.0,5.0,10.0,4.0,5.0,8.0,10.0,15.0,8.0,8.0,10.0,11.0,8.0,9.0,11.0,13.0,8.0,9.0,4.0,11.0,9.0,2.0,12.0,8.0,12.0,7.0,5.0,14.0,6.0,3.0,3.0,10.0,6.0,8.0,3.0,6.0,3.0,11.0,7.0,4.0,7.0,10.0,15.0,6.0,7.0,7.0,11.0,3.0,10.0,7.0,9.0,5.0,11.0,8.0,9.0,4.0,6.0,10.0,9.0,9.0,7.0,6.0,4.0,7.0,6.0,6.0,7.0,8.0
gym,50.0,45.0,35.0,60.0,60.0,64.0,42.0,30.0,45.0,48.0,55.0,28.0,62.0,47.0,34.0,47.0,42.0,51.0,50.0,52.0,49.0,50.0,39.0,28.0,55.0,46.0,51.0,45.0,54.0,46.0,36.0,68.0,65.0,38.0,44.0,81.0,34.0,48.0,46.0,43.0,36.0,39.0,51.0,61.0,38.0,38.0,43.0,54.0,48.0,51.0,45.0,47.0,32.0,39.0,49.0,53.0,49.0,42.0,52.0,42.0,47.0,72.0,64.0,43.0,53.0,37.0,61.0,36.0,36.0,35.0,57.0,67.0,42.0,51.0,57.0,40.0,41.0,45.0,66.0,37.0,50.0,72.0,36.0,61.0,61.0,57.0,43.0,50.0,51.0,61.0,47.0,53.0,54.0,61.0,55.0,44.0,48.0,61.0,55.0,48.0
social,81.0,120.0,83.0,92.0,100.0,99.0,82.0,108.0,85.0,78.0,92.0,104.0,92.0,108.0,118.0,113.0,75.0,94.0,108.0,101.0,83.0,114.0,137.0,109.0,91.0,95.0,105.0,110.0,94.0,105.0,99.0,81.0,75.0,91.0,78.0,79.0,75.0,99.0,97.0,83.0,105.0,112.0,98.0,92.0,111.0,94.0,112.0,81.0,108.0,107.0,114.0,110.0,104.0,106.0,87.0,78.0,99.0,120.0,88.0,111.0,93.0,84.0,89.0,72.0,85.0,80.0,96.0,100.0,105.0,90.0,96.0,105.0,104.0,84.0,83.0,89.0,98.0,96.0,84.0,85.0,98.0,100.0,101.0,77.0,108.0,98.0,91.0,86.0,106.0,91.0,92.0,95.0,98.0,88.0,79.0,102.0,88.0,96.0,109.0,83.0
transit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
offCampus,10.0,7.0,5.0,5.0,4.0,13.0,6.0,6.0,9.0,7.0,6.0,5.0,6.0,3.0,6.0,6.0,2.0,10.0,7.0,5.0,9.0,4.0,6.0,5.0,6.0,10.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,9.0,8.0,8.0,4.0,10.0,7.0,7.0,8.0,9.0,9.0,5.0,6.0,7.0,12.0,5.0,2.0,8.0,5.0,6.0,9.0,4.0,3.0,4.0,7.0,6.0,6.0,4.0,9.0,8.0,10.0,8.0,5.0,5.0,8.0,10.0,14.0,6.0,8.0,6.0,6.0,7.0,12.0,8.0,5.0,3.0,4.0,8.0,4.0,6.0,6.0,9.0,6.0,5.0,5.0,7.0,6.0,10.0,7.0,5.0,7.0,6.0,8.0,7.0,6.0,5.0,4.0
office,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
