,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dorm,54,63,48,83,80,89,81,53,83,93,81,81,71,81,79,80,80,63,83,66,76,61,66,94,109,68,64,76,68,62,68,72,62,73,73,84,72,59,73,64,86,57,60,60,101,68,71,90,78,76,92,54,79,54,80,77,109,55,56,82,77,82,56,84,91,105,68,77,73,59,82,83,65,76,87,116,91,85,75,63,74,80,74,89,74,49,60,70,55,89,67,73,58,57,45,80,81,77,78,79
classroom,18,20,22,26,22,25,26,18,38,29,23,28,21,30,12,22,21,29,18,24,24,27,19,18,19,20,19,25,20,15,22,21,10,26,20,30,22,26,20,35,26,19,25,19,37,31,9,20,21,20,36,16,36,21,18,22,38,17,19,33,25,33,16,32,20,31,27,23,18,17,29,37,29,20,19,32,24,33,27,21,19,19,18,42,29,19,23,22,25,26,17,29,35,30,21,19,22,24,31,26
dining,18,23,24,38,22,27,34,18,39,53,26,25,30,30,32,31,33,24,34,22,26,26,26,38,52,24,27,29,20,26,23,22,20,38,25,45,30,22,29,29,42,22,32,25,42,27,29,37,24,35,37,20,39,21,28,23,56,28,27,33,42,41,27,43,45,58,27,40,24,21,27,32,35,27,50,37,34,29,30,33,40,42,33,19,33,17,25,32,25,56,27,37,24,11,17,31,42,22,28,31
library,1,1,2,2,0,0,1,3,3,5,0,1,0,1,1,5,0,6,3,3,5,0,4,2,2,8,1,2,5,1,0,3,3,2,4,1,1,0,0,3,0,0,0,0,6,5,2,1,3,6,3,1,1,2,1,3,1,1,0,2,2,0,1,2,3,3,1,1,1,2,3,3,1,3,1,4,3,1,2,2,1,2,3,1,4,3,2,2,2,3,4,0,1,2,0,0,5,1,0,2
gym,4,15,11,8,8,9,5,6,13,9,16,12,12,8,28,10,12,14,14,13,14,3,5,19,11,6,11,12,4,6,6,13,9,9,6,14,7,9,14,15,4,7,5,3,12,14,10,8,15,7,18,10,8,8,2,9,16,10,6,9,11,18,8,8,7,25,5,4,12,9,17,11,10,12,12,8,13,17,7,13,12,8,16,6,11,6,2,7,6,13,3,5,4,12,3,10,5,6,8,6
social,42,30,25,33,42,48,38,30,33,39,33,44,40,29,34,27,40,24,40,30,39,23,37,41,39,29,33,41,32,40,33,34,29,37,31,36,35,17,43,25,37,30,33,35,47,22,37,58,25,29,40,27,28,33,39,37,28,21,26,34,35,36,29,37,46,39,41,41,43,28,49,36,35,33,32,46,42,40,31,28,42,25,32,42,24,25,34,38,29,26,49,35,37,30,23,57,35,37,48,42
transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus,5,4,9,8,3,5,15,6,3,10,3,8,8,9,5,7,9,11,4,6,7,6,11,2,5,5,11,10,12,10,11,7,5,6,5,6,11,7,11,8,10,12,2,5,10,1,3,10,13,6,12,12,3,0,7,6,8,8,7,4,5,3,8,5,10,3,6,3,7,6,7,10,6,3,5,11,7,7,7,9,9,4,6,9,6,5,10,8,7,8,6,7,8,8,5,5,8,12,7,7
office,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
largeGathering,3,17,32,18,17,18,17,3,21,21,10,15,17,19,12,10,20,7,18,25,17,22,26,18,38,12,15,15,10,19,11,19,9,14,11,28,12,11,16,13,30,10,10,7,12,13,9,16,24,22,10,12,15,8,22,30,29,15,21,17,23,21,16,16,17,20,12,14,13,9,20,22,10,15,28,28,22,18,13,2,24,12,9,13,12,8,8,11,16,20,18,5,6,8,2,12,18,13,12,25
dorm_hub,5,5,1,10,13,10,11,5,6,8,9,11,6,13,5,10,10,8,7,4,6,7,3,13,15,5,4,9,7,1,10,9,12,3,12,4,3,7,9,3,4,9,3,7,7,7,8,9,11,9,9,6,6,3,7,9,6,4,5,6,7,6,3,9,4,4,6,6,12,6,5,8,4,7,13,15,6,8,5,1,6,10,7,12,4,7,13,9,4,9,2,6,4,8,2,7,7,12,14,5
classroom_hub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dining_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
library_hub,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gym_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transit_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offCampus_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
office_hub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
